gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
1,1,1,0,-0.1418631706701798,1,1,0.9800933534155908,0.15461528410124467,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0,0,0,0,0.020959768684196134,1,1,-0.14817522035514671,-0.11760054591940303,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0,-1.1595065416350294,1,0,0.31640595707986285,-0.8749752342833018,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,1.5270719577121736,0,1,-0.8118626166908747,0.21871772149320365,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
1,0,0,0,0.1023712383613841,1,1,-1.3096281639426706,-0.614613964602263,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
0,0,0,0,-1.2409180113122174,1,1,-0.6459407676069426,-0.9641039657255461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,0,-0.9152721326034655,1,1,0.8141715043316587,-0.6089062133276365,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1,0,1,1,-1.2816237461508113,1,0,0.31640595707986285,-0.9777147572265785,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0,0,-0.06045170099299184,1,0,-1.4755500130266026,-0.742818839386181,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
1,1,0,0,-0.10115743583158582,1,1,0.8473558741484452,0.12914993226060342,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,1,1,1,1.1200146093262338,1,1,0.9469089835988044,1.5249146478019566,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0,1,1,1.6084834273893616,1,0,0.050930998545571676,1.0788319328003793,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
1,0,0,0,-1.1595065416350294,1,1,-1.4755500130266026,-0.9737632371133756,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0
1,0,1,1,-1.1595065416350294,1,1,0.15048410799593087,-0.885512621251843,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,-0.30468611002455576,1,1,1.1460152024995227,0.029922871640173786,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
1,0,1,0,1.5270719577121736,1,1,0.3827746967134356,1.3119716194793531,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0
1,0,0,0,-1.2816237461508113,1,1,-1.4755500130266026,-1.0014238779057962,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,0,0,0,-0.5489205190561197,1,0,-1.508734382843389,-0.8490708246523048,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,0,0,0,-1.2816237461508113,1,0,-1.508734382843389,-1.0018629356961521,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,0,1,1,-0.8338606629262776,1,0,-1.4755500130266026,-0.911856088673196,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
1,0,0,0,1.6084834273893616,1,0,-1.508734382843389,-0.38937731814969484,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
0,0,0,0,-1.2409180113122174,1,0,-1.4755500130266026,-0.9922036643083227,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
1,0,1,1,0.06166550352279012,1,1,0.8141715043316587,0.3469225962771216,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
1,0,0,0,0.18378270803857208,0,1,-0.8118626166908747,-0.399914705118236,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
1,1,1,1,1.0386031396490458,1,1,0.8141715043316587,1.2399661418609884,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
1,0,0,0,-1.2816237461508113,1,1,-0.6459407676069426,-0.9904474331468992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,-1.2816237461508113,1,1,0.21685284762950366,-0.9790319305976461,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,-1.2816237461508113,1,1,-0.48001891852301065,-0.9882521441951198,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,0,1.6084834273893616,1,0,0.11729973817914446,1.1007848223181733,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1
0,1,1,1,-0.8338606629262776,0,1,-1.176890684675525,-0.8543395181365753,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,0,0,-1.2409180113122174,1,0,-1.508734382843389,-0.9965942422118815,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,0,1,0,0.590840056424512,1,0,-1.508734382843389,-0.6058328087951453,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
1,0,1,1,-1.0780950719578415,1,1,-0.679125137423729,-0.8960500082203843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1.1200146093262338,0,0,-0.3804658090726515,0.41102503366908055,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0
0,1,0,0,-1.2409180113122174,1,1,0.6150652854309404,-0.9386386138849049,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,1,0,0.7536629957788878,1,1,0.6150652854309404,0.8808168693498758,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
0,0,1,1,1.6084834273893616,1,0,1.4778589006673868,2.452643758823938,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0
1,0,1,0,1.6084834273893616,1,1,0.6814340250645132,1.6605835050219246,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
0,0,1,1,0.7943687306174818,1,0,-1.3759969035762434,-0.4591875068162803,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,0,1,0,1.5677776925507676,1,0,0.9469089835988044,1.8463049503424631,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
0,0,1,0,-0.1825689055087738,1,0,-1.3096281639426706,-0.7151581985937603,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
1,1,1,0,1.5677776925507676,0,0,-0.6127563977901562,0.46195573735036305,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0
1,0,1,1,1.4456604880349857,1,1,1.1460152024995227,1.9174323123801162,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0
1,0,0,0,-1.2816237461508113,1,1,0.18366847781271725,-0.9794709883880021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,-0.8745663977648716,1,1,0.8141715043316587,-0.5755378212605894,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,0,1,1,-1.2002122764736234,1,1,-0.2809126996222923,-0.9364433249331255,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0,1.1607203441648277,1,1,1.2787526817666683,1.8515736438267336,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0
1,0,1,0,-1.0780950719578415,1,1,0.34959032689664926,-0.817897721537037,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,0,0.5501343215859179,1,0,-0.3804658090726515,0.06943807277220329,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,1,0.7129572609402939,1,0,0.18366847781271725,0.540986139614422,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1,0,0,0,1.4863662228735797,1,1,1.3119370515834547,2.178232639851511,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0
1,0,1,1,0.22448844287716607,1,1,0.6814340250645132,0.43736850109043357,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0
0,0,0,0,-1.2002122764736234,1,1,0.31640595707986285,-0.9180028977381784,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,1,0,1.4456604880349857,1,1,0.8141715043316587,1.6799020477975835,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,0,1,-0.30468611002455576,1,0,-1.4755500130266026,-0.8082384501492076,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,1,1,0,-0.5896262538947137,1,0,1.1460152024995227,-0.20409493061951206,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
1,0,0,0,-1.0373893371192475,1,1,0.6814340250645132,-0.7458922439186721,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0,0,0,1.3235432835192036,0,0,-0.1813595901719331,0.7113405622725048,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0
0,0,0,0,-0.8338606629262776,1,0,-1.508734382843389,-0.9100998575117725,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
1,0,0,0,-1.2816237461508113,0,0,-1.342812533759457,-0.9996676467443727,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,-0.5896262538947137,1,0,-1.508734382843389,-0.8574129226690665,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
0,0,1,0,1.2828375486806096,1,1,0.6814340250645132,1.3975878885987505,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0
1,0,0,0,-0.2639803751859618,1,1,0.7146183948812996,-0.04076543260712343,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,1,-1.1595065416350294,1,0,0.8141715043316587,-0.8499489402330165,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1,0,1,0,1.5677776925507676,1,0,-0.3472814392558651,0.6485552982516134,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0,0,0,0,0.6722515261016999,1,1,-0.1813595901719331,0.2779905231912479,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0,0,-1.0373893371192475,1,1,0.7146183948812996,-0.7379892036922662,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,1,0,0,0.1023712383613841,1,1,1.5110432704841732,0.6740206500922546,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0
1,1,1,0,-1.2816237461508113,1,1,0.18366847781271725,-0.9794709883880021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,-1.0780950719578415,1,0,0.8141715043316587,-0.7568686886775692,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1,0,1,1,-0.30468611002455576,1,1,0.8473558741484452,-0.053937166317799934,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0
0,0,0,1,-0.7931549280876836,1,0,-0.3804658090726515,-0.6949615402373897,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1,1,0,0,-0.9559778674420595,1,0,-0.3472814392558651,-0.7933104852771076,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,0,1.6084834273893616,1,1,0.6482496552477268,1.6526804647955187,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0
1,0,1,1,-0.4268033145403377,1,1,0.44914343634700843,-0.2800519283510799,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1
1,0,0,0,0.020959768684196134,1,0,0.5155121759805812,0.1537371685205329,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1,1,0,0,-0.5896262538947137,1,1,-0.2145439599887195,-0.5869533238098423,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,1,1,0.06166550352279012,1,0,0.415959066530222,0.198521063136833,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0
0,0,0,0,-1.0780950719578415,1,1,0.8473558741484452,-0.7814559249374987,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0,0,1,-0.3453918448631497,1,0,-1.4423656432098162,-0.7770653470339398,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
1,0,0,0,-0.7117434584104956,1,1,0.9469089835988044,-0.3762055844390183,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1,0,0,0,1.2421318138420157,1,0,1.3451214214002412,1.937189912946131,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0
1,1,0,0,-1.1595065416350294,1,0,0.15048410799593087,-0.8956109504300284,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,1,0,1.3642490183577978,1,1,0.18366847781271725,1.0700507769932615,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
0,0,1,0,0.387311382231542,1,0,-1.4755500130266026,-0.6286638138936512,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0
0,1,0,0,-1.1595065416350294,1,1,0.5155121759805812,-0.8771705232350813,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,-0.2639803751859618,1,1,1.1791995723163091,0.13090616342202696,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
1,0,0,0,0.26519417771576004,1,0,0.5486965457973676,0.40312199344267463,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
0,0,1,0,1.5270719577121736,1,0,-1.508734382843389,-0.4271362881203008,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
1,0,0,0,-1.2002122764736234,1,0,-0.31409706943907867,-0.9403948450463284,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,0,0,0,0.8350744654560759,1,0,0.6814340250645132,0.9730190053246113,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,1,0,-1.2409180113122174,1,1,-0.6459407676069426,-0.9711288903712403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,1,1.6084834273893616,1,1,0.31640595707986285,1.2891406143808473,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0
1,0,1,1,1.6084834273893616,0,1,-0.015437741088001118,1.0617086789764998,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
0,0,0,0,-1.2816237461508113,1,1,-0.31409706943907867,-0.9860568552433403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,0,0,0,0.631545791263106,1,0,0.44914343634700843,0.6454818937191222,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
1,0,1,1,1.2421318138420157,1,0,0.31640595707986285,1.0419510784104848,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0
1,0,1,1,1.6084834273893616,1,0,-1.342812533759457,-0.24887882523581215,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
1,0,0,0,1.0793088744876398,1,0,-0.3472814392558651,0.35789904103601866,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
1,0,0,0,-0.1418631706701798,0,0,-0.9777844657748066,-0.5395350824514069,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
0,0,1,1,0.9978974048104517,1,1,-0.1813595901719331,0.42727017191224825,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
0,0,0,0,-0.10115743583158582,1,0,1.5110432704841732,0.45054023480111005,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0
1,0,0,0,0.22448844287716607,1,0,0.15048410799593087,0.1563715152626682,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
0,0,1,0,-0.7117434584104956,1,0,-1.4755500130266026,-0.8653159628954724,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0
0,1,0,0,1.5677776925507676,1,1,1.1460152024995227,2.041685667050831,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
1,0,0,0,-1.0373893371192475,1,1,0.9800933534155908,-0.7164753719648279,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
0,0,0,0,-0.22327464034736777,1,1,-1.508734382843389,-0.7638936133232633,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,0,1,0,0.30589991255435406,1,0,-1.508734382843389,-0.6677399572353249,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,1,0,0,-1.2816237461508113,1,1,0.7146183948812996,-0.9724460637423079,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1,0,1,0,1.3235432835192036,1,1,0.8805402439652316,1.5977982410010334,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,-1.2816237461508113,1,1,0.5486965457973676,-0.9746413526940874,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0,0,0,-1.2816237461508113,1,1,-0.679125137423729,-0.990886490937255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,0,-1.2002122764736234,1,1,-1.508734382843389,-0.9904474331468992,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,1,1,0,-0.1418631706701798,1,1,1.1460152024995227,0.2858935634176538,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
1,0,0,0,-0.7117434584104956,1,0,-1.508734382843389,-0.8767314654447254,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
0,0,1,1,1.5270719577121736,1,0,0.48232780616379484,1.5113038563009242,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0
0,1,1,0,-0.2639803751859618,1,1,0.9469089835988044,0.035191565124444386,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
1,0,0,0,0.1023712383613841,1,1,1.0464620930491635,0.48390862686815717,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
1,0,1,1,1.4456604880349857,1,1,0.25003721744629004,1.1644482019197764,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0
1,0,0,0,-1.2816237461508113,1,1,0.31640595707986285,-0.9777147572265785,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,-1.2816237461508113,1,0,-1.4755500130266026,-1.0014238779057962,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
1,0,1,1,1.4863662228735797,1,1,0.48232780616379484,1.3694881900159739,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
0,0,0,0,-1.1595065416350294,1,0,-1.4755500130266026,-0.9737632371133756,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
1,0,0,0,-0.06045170099299184,1,1,0.25003721744629004,-0.06359643770562937,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
1,1,1,0,1.0386031396490458,1,1,1.4446745308506004,1.7501512942545248,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0
0,0,1,1,1.3235432835192036,1,0,0.8805402439652316,1.6078965701792187,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
0,0,1,1,0.7536629957788878,1,1,0.15048410799593087,0.5537188155347427,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0
0,0,0,0,-1.2816237461508113,1,0,-1.508734382843389,-1.0018629356961521,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
1,0,1,0,-0.7117434584104956,1,1,1.2123839421330955,-0.34986211701766534,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
0,0,1,1,0.7943687306174818,1,1,-0.48001891852301065,0.1357357991159417,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,0,0,0,-1.2816237461508113,0,1,-1.3096281639426706,-0.9992285889540168,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,1,-1.2002122764736234,1,0,-1.508734382843389,-0.9847396818722727,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,1,0,0,-0.7931549280876836,1,1,-0.3472814392558651,-0.6892537889627631,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,-1.2816237461508113,1,1,0.18366847781271725,-0.9794709883880021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,0,0,-1.1188008067964355,1,1,0.6482496552477268,-0.8279960507152223,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
0,0,0,0,-0.30468611002455576,1,1,0.3827746967134356,-0.13560191532399424,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
0,0,0,0,1.4863662228735797,1,1,1.5110432704841732,2.2629707933901964,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
1,0,0,0,-1.1595065416350294,1,0,0.01774662872878528,-0.9061483373985696,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
0,0,0,0,-1.2002122764736234,1,0,-1.4755500130266026,-0.9825443929204932,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
1,0,0,0,-1.1188008067964355,0,0,-1.342812533759457,-0.9662992546773256,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,-1.1595065416350294,1,1,0.5155121759805812,-0.862681616153337,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,0,0,-0.6710377235719016,1,1,0.44914343634700843,-0.475432645059448,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0,0,1,0.7129572609402939,1,1,0.18366847781271725,0.5168379611448485,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0
1,0,1,1,-0.6710377235719016,1,1,-0.31409706943907867,-0.6339325073779218,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0,1,1,0.6722515261016999,1,1,1.013277723232377,1.015168553198776,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,0,0,1,-0.38609757970174374,1,0,-0.3472814392558651,-0.43416121276599495,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0,1,0,0.590840056424512,1,1,1.1791995723163091,1.056439985492229,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
0,0,0,0,-0.4268033145403377,1,1,-0.5463876581565834,-0.5474381226778129,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,1,1,1.2828375486806096,1,0,1.6105963799345322,2.1606703282372757,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0
1,0,1,1,-0.5082147842175256,1,1,-0.5132032883397971,-0.5979297685687395,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,0,1,1,0.7536629957788878,1,0,0.6482496552477268,0.8773044070270287,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
0,0,0,0,-0.7524491932490895,1,1,0.21685284762950366,-0.6089062133276365,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0.7536629957788878,0,1,-0.2809126996222923,0.2753561764491126,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0
1,0,1,0,0.30589991255435406,1,1,-0.48001891852301065,-0.10662410116050594,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,1,-1.1595065416350294,1,1,1.07964646286595,-0.8416068422162547,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1,0,0,0,-1.2409180113122174,0,1,-0.5132032883397971,-0.9706898325808844,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
0,0,1,0,0.9164859351332638,1,1,0.415959066530222,0.8628154999452845,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,1,0,1.2014260790034217,1,1,-0.14817522035514671,0.6375788534927164,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0
1,0,0,0,-1.2409180113122174,1,1,-0.3472814392558651,-0.9720070059519521,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,0,0,0,-1.2816237461508113,1,0,-0.31409706943907867,-0.9860568552433403,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,1,0,0,-0.8745663977648716,1,0,0.8141715043316587,-0.550511527210304,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,0,0,0,-1.1188008067964355,1,1,0.581880915614154,-0.8271179351345106,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
0,0,0,0,-0.7524491932490895,1,1,0.15048410799593087,-0.6058328087951453,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
1,0,1,0,1.5270719577121736,1,1,1.1128308326827363,2.0008532925477343,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0
0,0,1,0,1.5677776925507676,1,0,-1.3096281639426706,-0.24053672721905037,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
0,1,0,0,0.6722515261016999,1,0,-0.7123095072405154,-0.08554932722342354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
